type,title,cover,author,authorImg,authorWork,authorWords,authorDays,monthRead,monthFlower,allRead,allFlower,wordNum,updateTicket,reward,monthTicker,shareNum,rate,startTime,updateTime,detailLink
玄幻奇幻,云岚宗签到三年，这日消炎打上门,http://img.faloo.com/Novel/498x705/0/788/000788111.jpg,四合院大秦洪荒,//photo.faloo.com/default.jpg,3,14490000,1087,149487,2024,6465689,11907,2058701,1,300.0,0,0,9.8,2021-12-22,2024-12-08,https://b.faloo.com/1087481.html
玄幻奇幻,末世：开局掌控乾坤,http://img.faloo.com/Novel/498x705/1/1551/001551451.jpg,爱看小说的小陈,//photo.faloo.com/default.jpg,2,240000,639,148348,795,405448,149,171340,0,0.0,0,0,0,2024-11-19,2024-12-07,https://b.faloo.com/1453764.html
玄幻奇幻,浪迹洪荒,http://img.faloo.com/Novel/498x705/1/1550/001550655.jpg,沁火,//photo.faloo.com/default.jpg,1,50000,31,150198,1660,708503,262,52661,0,0.0,0,0,0,2024-11-06,2024-12-03,https://b.faloo.com/1451492.html
玄幻奇幻,位面封神之意难平,http://img.faloo.com/Novel/498x705/1/1550/001550271.jpg,夫唯不争故无忧,http://photo.faloo.com/160x120/0/696/696513.jpg,4,660000,1004,150198,1683,717175,657,62811,0,0.0,0,0,0,2024-11-03,2024-12-02,https://b.faloo.com/1451100.html
玄幻奇幻,与美女们在荒岛修仙,http://img.faloo.com/Novel/498x705/1/1551/001551180.jpg,梦境重现,//photo.faloo.com/default.jpg,1,170000,257,149626,1078,832113,387,167075,0,0.0,0,0,0,2024-04-29,2024-12-07,https://b.faloo.com/1411713.html
玄幻奇幻,穿越成魔兽猎人开局一把打野刀,http://img.faloo.com/Novel/498x705/1/1550/001550815.jpg,七情面具,//photo.faloo.com/default.jpg,1,310000,968,149662,1130,523777,183,93665,0,0.0,0,0,0,2024-11-14,2024-12-02,https://b.faloo.com/1452827.html
玄幻奇幻,洪荒：从天兵开始崛起,http://img.faloo.com/Novel/498x705/1/1552/001552107.jpg,天上龙吟,http://img.faloo.com/bbs/120x120/1/1689/1689439.jpg,17,15740000,4215,148126,613,639034,276,33914,0,0.0,0,0,0,2024-08-04,2024-12-02,https://b.faloo.com/1434536.html
玄幻奇幻,玄梦记,http://img.faloo.com/Novel/498x705/1/1549/001549438.jpg,庐小阳,http://photo.faloo.com/160x120/0/899/899987.jpg,1,160000,32,149185,1692,719151,306,155304,0,2000.0,0,0,0,2024-11-05,2024-12-07,https://b.faloo.com/1451326.html
玄幻奇幻,无上皮肤,http://img.faloo.com/Novel/498x705/1/1550/001550393.jpg,诸葛浪,http://photo.faloo.com/160x120/0/900/900646.jpg,1,40000,25,149638,1146,518083,372,38796,0,0.0,0,2,0,2024-11-12,2024-12-07,https://b.faloo.com/1452525.html
玄幻奇幻,神话觉醒：睡神无敌,http://img.faloo.com/Novel/498x705/1/1551/001551844.jpg,秋叶知谁,http://photo.faloo.com/160x120/0/901/901452.jpg,2,540000,56,147611,745,387077,149,197020,0,0.0,0,0,0,2024-11-20,2024-12-08,https://b.faloo.com/1453929.html
玄幻奇幻,区区仙帝而已，我初境便是仙帝,http://img.faloo.com/Novel/498x705/1/1546/001546984.jpg,金树人,//photo.faloo.com/default.jpg,1,150000,41,150539,2018,902931,475,149680,0,0.0,0,0,0,2024-10-27,2024-12-07,https://b.faloo.com/1449804.html
玄幻奇幻,聊天群：从上下五千年掠夺词条,http://img.faloo.com/Novel/498x705/1/1548/001548569.jpg,归一生,http://photo.faloo.com/160x120/0/899/899978.jpg,2,100000,1169,149491,2018,886607,317,80842,0,0.0,0,0,0,2024-10-20,2024-12-05,https://b.faloo.com/1448564.html
玄幻奇幻,重生太子仙魔通吃，父皇为何造反,http://img.faloo.com/Novel/498x705/1/1551/001551734.jpg,莫道人间无知己,//photo.faloo.com/default.jpg,1,40000,20,149342,811,411993,158,39160,0,0.0,0,0,0,2024-11-18,2024-12-06,https://b.faloo.com/1453517.html
玄幻奇幻,从凡人开始斩妖,http://img.faloo.com/Novel/498x705/1/1547/001547935.jpg,番茄喂薯片,http://photo.faloo.com/160x120/0/899/899402.jpg,1,240000,41,149401,1933,803545,282,161834,0,0.0,0,0,0,2024-11-02,2024-12-06,https://b.faloo.com/1450735.html
玄幻奇幻,半阳人第四部逆天之路,http://img.faloo.com/Novel/498x705/1/1542/001542401.jpg,茳无道,//photo.faloo.com/default.jpg,4,360000,367,150517,2049,1333242,718,51005,0,0.0,0,0,0,2024-10-09,2024-12-06,https://b.faloo.com/1446520.html
玄幻奇幻,我从神界来人间,http://img.faloo.com/Novel/498x705/1/1548/001548845.jpg,媒称,http://photo.faloo.com/160x120/0/900/900179.jpg,1,50000,32,150160,1683,710495,258,54161,0,0.0,0,0,0,2024-11-05,2024-12-05,https://b.faloo.com/1451382.html
玄幻奇幻,覆世唤灵,http://img.faloo.com/Novel/498x705/1/1549/001549929.jpg,藤椒爆米花,http://photo.faloo.com/160x120/0/900/900373.jpg,1,130000,29,148920,1467,640335,249,125800,0,0.0,0,0,0,2024-11-08,2024-12-02,https://b.faloo.com/1451901.html
玄幻奇幻,复兴:开局掌握造物能力,http://img.faloo.com/Novel/498x705/1/1552/001552340.jpg,朝歌最后的王,http://photo.faloo.com/160x120/0/900/900647.jpg,1,70000,25,148701,1264,562462,286,66392,0,0.0,0,0,0,2024-11-12,2024-12-04,https://b.faloo.com/1452538.html
玄幻奇幻,星宿仙灵,http://img.faloo.com/novel/images/cover/498x705.jpg,��宁,//photo.faloo.com/default.jpg,1,60000,37,149384,1931,802805,277,55180,0,0.0,0,0,0,2024-11-02,2024-12-02,https://b.faloo.com/1450744.html
玄幻奇幻,末世救赎,http://img.faloo.com/Novel/498x705/1/1548/001548511.jpg,粤北东水,//photo.faloo.com/default.jpg,1,210000,34,149061,1799,752195,366,211090,0,0.0,0,0,0,2024-11-04,2024-12-07,https://b.faloo.com/1451115.html
玄幻奇幻,游戏玩家之读心伴侣,http://img.faloo.com/Novel/498x705/1/1550/001550637.jpg,东熙既驾,//photo.faloo.com/default.jpg,3,290000,25,92515,1201,494212,235,177530,0,0.0,0,0,0,2024-11-12,2024-11-28,https://b.faloo.com/1452521.html
玄幻奇幻,千古骂名,http://img.faloo.com/Novel/498x705/1/1545/001545602.jpg,孑然困厄,http://photo.faloo.com/160x120/0/899/899411.jpg,1,140000,132,147870,2022,2676350,1181,137293,0,0.0,0,0,0,2024-07-28,2024-12-07,https://b.faloo.com/1432987.html
玄幻奇幻,结丹期才能起飞,http://img.faloo.com/Novel/498x705/1/1550/001550436.jpg,岔卧不吱声,//photo.faloo.com/default.jpg,1,120000,54,149619,1119,519577,815,115356,0,0.0,0,4,0,2024-11-13,2024-12-01,https://b.faloo.com/1452699.html
玄幻奇幻,万界仙宗,http://img.faloo.com/Novel/498x705/1/1081/001081362.jpg,南浮落梦,http://photo.faloo.com/160x120/0/853/853510.jpg,2,90000,673,150009,1513,1858273,701,59699,0,0.0,0,0,0,2023-12-11,2024-12-06,https://b.faloo.com/1378343.html
玄幻奇幻,朱允�桑�都是为了你这……,http://img.faloo.com/novel/images/cover/498x705.jpg,布谷不鸣,//photo.faloo.com/default.jpg,3,200000,378,148979,1735,2700661,973,81398,0,0.0,0,0,0,2024-08-02,2024-12-04,https://b.faloo.com/1434119.html
玄幻奇幻,浩月天歌,http://img.faloo.com/Novel/498x705/1/1553/001553327.jpg,琼良,http://photo.faloo.com/160x120/0/898/898393.jpg,1,70000,50,149473,2032,1086395,501,70586,3,3176.0,0,0,0,2024-10-18,2024-12-05,https://b.faloo.com/1448234.html
玄幻奇幻,青莲仙路,http://img.faloo.com/Novel/498x705/1/1544/001544446.jpg,鱼记,//photo.faloo.com/default.jpg,1,100000,66,149474,2021,1236432,466,101617,0,0.0,0,0,0,2024-10-12,2024-12-03,https://b.faloo.com/1447054.html
玄幻奇幻,重生之权倾朝野,http://img.faloo.com/Novel/498x705/1/1548/001548363.jpg,苍云峰,//photo.faloo.com/default.jpg,9,1330000,72,146801,1265,568001,203,197920,0,0.0,0,0,0,2024-11-03,2024-12-07,https://b.faloo.com/1450942.html
玄幻奇幻,大汉琅琊,http://img.faloo.com/novel/images/cover/498x705.jpg,丙朱,//photo.faloo.com/default.jpg,1,90000,61,150105,2019,1079275,435,86785,0,0.0,0,0,0,2024-10-07,2024-12-07,https://b.faloo.com/1446123.html
玄幻奇幻,弑杀神茧2,http://img.faloo.com/Novel/498x705/1/1551/001551204.jpg,颜如玉溪烟花,//photo.faloo.com/default.jpg,2,110000,28,149377,885,436579,170,56126,0,0.0,0,0,0,2024-11-17,2024-12-06,https://b.faloo.com/1453397.html
玄幻奇幻,仙途霸主从签到开始无敌,http://img.faloo.com/Novel/498x705/1/1552/001552296.jpg,梦回少年时,//photo.faloo.com/default.jpg,1,110000,16,149141,642,344541,215,110395,0,0.0,0,0,0,2024-11-21,2024-12-04,https://b.faloo.com/1454168.html
玄幻奇幻,蜥蜴,http://img.faloo.com/Novel/498x705/1/1553/001553007.jpg,卡卡的小屋,//photo.faloo.com/default.jpg,1,70000,19,149310,817,413138,164,70088,0,0.0,0,0,0,2024-11-18,2024-12-07,https://b.faloo.com/1453650.html
玄幻奇幻,修真从穿越到长橙域开始,http://img.faloo.com/Novel/498x705/1/1552/001552513.jpg,老多,//photo.faloo.com/default.jpg,1,140000,48,149183,685,364303,225,143131,0,100.0,0,4,0,2024-11-20,2024-12-03,https://b.faloo.com/1453994.html
玄幻奇幻,禁域深渊,http://img.faloo.com/Novel/498x705/1/1552/001552547.jpg,网文作家,http://photo.faloo.com/160x120/0/901/901633.jpg,2,70000,14,149104,541,315379,415,43887,10,3000.0,0,0,0,2024-11-23,2024-12-02,https://b.faloo.com/1454466.html
玄幻奇幻,无双神域,http://img.faloo.com/Novel/498x705/1/1551/001551499.jpg,苍云峰,//photo.faloo.com/default.jpg,9,1330000,72,149253,757,392955,144,95067,0,0.0,0,0,0,2024-11-19,2024-12-07,https://b.faloo.com/1453770.html
玄幻奇幻,魔尊续之暗渡蛊仙,http://img.faloo.com/Novel/498x705/1/1552/001552868.jpg,炭烧鸡块,http://photo.faloo.com/160x120/0/901/901727.jpg,1,70000,15,147963,496,295125,155,72691,0,0.0,0,0,0,2024-11-24,2024-12-07,https://b.faloo.com/1454573.html
玄幻奇幻,穿越：我在异世界成了魔法高手,http://img.faloo.com/Novel/498x705/1/1552/001552687.jpg,我是大潘,//photo.faloo.com/default.jpg,1,100000,21,147946,469,291152,121,101191,0,0.0,0,0,0,2024-11-23,2024-12-08,https://b.faloo.com/1454527.html
玄幻奇幻,这个魔法师怎么只会磕药啊,http://img.faloo.com/Novel/498x705/1/1551/001551163.jpg,墨梦醉侯,http://photo.faloo.com/160x120/0/900/900242.jpg,1,300000,53,148208,753,390666,164,111748,0,0.0,0,0,0,2024-11-18,2024-12-06,https://b.faloo.com/1453520.html
玄幻奇幻,诸天：永恒仙国,http://img.faloo.com/novel/images/cover/498x705.jpg,王�D泫,http://photo.faloo.com/160x120/0/124/124369.jpg,13,1030000,2360,123966,738,362779,139,67655,0,0.0,0,0,0,2024-11-18,2024-11-29,https://b.faloo.com/1453664.html
玄幻奇幻,国运：龙起华夏五千年,http://img.faloo.com/novel/images/cover/498x705.jpg,雁门狼烟111,//photo.faloo.com/default.jpg,4,140000,151,149070,557,323144,251,24950,0,0.0,0,0,0,2024-11-22,2024-12-02,https://b.faloo.com/1454330.html
玄幻奇幻,开局吞了帝俊太一，妖皇人间清醒,http://img.faloo.com/Novel/498x705/1/1100/001100796.jpg,百舸争流我为一,//photo.faloo.com/default.jpg,7,2590000,490,149473,2023,4619631,2230,1575450,0,0.0,0,0,9.9,2024-02-27,2024-12-08,https://b.faloo.com/1395828.html
玄幻奇幻,祭天囚徒,http://img.faloo.com/Novel/498x705/1/1552/001552374.jpg,明灯三千引,//photo.faloo.com/default.jpg,2,50000,618,149157,661,359572,140,47759,0,0.0,0,0,0,2024-11-21,2024-12-01,https://b.faloo.com/1454156.html
玄幻奇幻,玄幻主角穿越就颠了,http://img.faloo.com/Novel/498x705/1/1552/001552713.jpg,梦哈,http://photo.faloo.com/160x120/0/901/901653.jpg,2,60000,14,148000,536,314603,127,26149,0,0.0,0,0,0,2024-11-23,2024-12-05,https://b.faloo.com/1454475.html
玄幻奇幻,洪荒：草根逆袭成至尊,http://img.faloo.com/Novel/498x705/1/1552/001552505.jpg,落叶无所依,//photo.faloo.com/default.jpg,1,130000,23,149055,444,283671,111,127071,0,0.0,0,0,0,2024-11-24,2024-12-07,https://b.faloo.com/1454570.html
玄幻奇幻,我即仙王：撕裂异能天幕,http://img.faloo.com/Novel/498x705/1/1552/001552452.jpg,寒星墨客,http://photo.faloo.com/160x120/0/901/901227.jpg,9,550000,20,90051,551,264758,119,40778,0,0.0,0,0,0,2024-11-23,2024-11-28,https://b.faloo.com/1454414.html
玄幻奇幻,炙魂炎武,http://img.faloo.com/Novel/498x705/1/1552/001552650.jpg,百莫迪,http://photo.faloo.com/160x120/0/901/901528.jpg,1,140000,15,149033,537,316042,123,144299,0,0.0,0,0,0,2024-11-23,2024-12-07,https://b.faloo.com/1454470.html
玄幻奇幻,吾之神魔路,http://img.faloo.com/Novel/498x705/1/1552/001552256.jpg,金名一品,http://photo.faloo.com/160x120/0/900/900295.jpg,9,2510000,29,147057,524,309480,123,216367,0,0.0,0,0,0,2024-11-23,2024-12-07,https://b.faloo.com/1454457.html
玄幻奇幻,阴阳神皇,http://img.faloo.com/novel/images/cover/498x705.jpg,曦源居士,//photo.faloo.com/default.jpg,1,40000,47,114578,471,260143,108,36659,0,0.0,0,0,0,2024-11-24,2024-11-29,https://b.faloo.com/1454569.html
玄幻奇幻,天命我来算,http://img.faloo.com/novel/images/cover/498x705.jpg,余2人,//photo.faloo.com/default.jpg,2,220000,20,148981,501,297715,143,64350,0,0.0,0,0,0,2024-11-22,2024-12-07,https://b.faloo.com/1454358.html
玄幻奇幻,我在洪荒当散修,http://img.faloo.com/Novel/498x705/1/1553/001553375.jpg,慕灵奕,//photo.faloo.com/default.jpg,1,110000,13,148002,422,274864,105,110813,0,0.0,0,0,0,2024-11-25,2024-12-07,https://b.faloo.com/1454733.html
玄幻奇幻,第四天灾：求求你们别秀了,http://img.faloo.com/Novel/498x705/0/586/000586370.jpg,六月初雨,//photo.faloo.com/default.jpg,5,2530000,1505,142914,487,6104505,65302,877677,34,375000.0,0,0,10,2020-12-23,2024-11-30,https://b.faloo.com/874418.html
玄幻奇幻,焱破天河,http://img.faloo.com/Novel/498x705/1/1555/001555146.jpg,陈二哥,//photo.faloo.com/default.jpg,1,70000,402,148831,704,374040,144,70666,0,0.0,0,0,0,2024-11-20,2024-12-07,https://b.faloo.com/1453882.html
玄幻奇幻,以剑问道,http://img.faloo.com/Novel/498x705/1/1548/001548673.jpg,陇上老王,//photo.faloo.com/default.jpg,2,320000,35,92527,1773,693566,1450,18447,1,100.0,0,0,0,2024-11-04,2024-11-28,https://b.faloo.com/1451164.html
玄幻奇幻,诸天轮回：我通天成了轮回者？,http://img.faloo.com/Novel/498x705/0/518/000518974.jpg,49天,//photo.faloo.com/default.jpg,62,180000,2300,150513,2010,23005058,112926,5817083,65,108000.0,0,0,9.9,2020-08-12,2024-12-07,https://b.faloo.com/810916.html
玄幻奇幻,提前登陆：魔法世界,http://img.faloo.com/Novel/498x705/0/223/000223577.jpg,想买BURBERRY,//photo.faloo.com/default.jpg,11,7330000,2334,146629,1378,28990740,137113,3156893,163,264000.0,0,38,9.9,2018-09-27,2024-12-02,https://b.faloo.com/526437.html
玄幻奇幻,洪荒：开局扮演古尘沙，废了佛教,http://img.faloo.com/Novel/498x705/1/1108/001108545.jpg,孤单心思,//photo.faloo.com/default.jpg,3,7080000,282,149415,2023,5728428,5644,2425565,0,100.0,0,0,8.3,2024-03-23,2024-12-08,https://b.faloo.com/1402727.html
玄幻奇幻,穿书大反派，女主们却全部倒追我,http://img.faloo.com/Novel/498x705/1/1553/001553260.jpg,沈星回1,http://photo.faloo.com/160x120/0/899/899439.jpg,1,100000,38,150977,1819,225254,4123,63586,0,0.0,8,0,0,2024-11-27,2024-12-07,https://b.faloo.com/1455170.html
玄幻奇幻,相生相,http://img.faloo.com/Novel/498x705/1/1552/001552515.jpg,两口吃三斤,//photo.faloo.com/default.jpg,1,20000,13,96499,418,224636,101,17286,0,0.0,0,0,0,2024-11-24,2024-11-28,https://b.faloo.com/1454665.html
玄幻奇幻,我有一剑，一往无前,http://img.faloo.com/Novel/498x705/1/1552/001552904.jpg,小蝎子的猫猫,//photo.faloo.com/default.jpg,2,240000,309,147876,430,274660,133,114003,0,0.0,0,0,0,2024-11-24,2024-12-07,https://b.faloo.com/1454636.html
玄幻奇幻,炎武,http://img.faloo.com/novel/images/cover/498x705.jpg,勇吉,//photo.faloo.com/default.jpg,1,10000,23,148918,419,274616,113,12020,0,0.0,0,0,0,2024-11-14,2024-12-01,https://b.faloo.com/1452937.html
玄幻奇幻,玄幻：一族天命，这必须得苟着,http://img.faloo.com/novel/images/cover/498x705.jpg,本亦凡尘,//photo.faloo.com/default.jpg,3,520000,223,148936,423,270346,128,70684,0,0.0,0,0,0,2024-11-25,2024-12-07,https://b.faloo.com/1454785.html
玄幻奇幻,玄幻：养啥啥死，你让我管草药园,http://img.faloo.com/Novel/498x705/1/1552/001552882.jpg,一只人道的猫,http://photo.faloo.com/160x120/0/901/901599.jpg,1,50000,14,121242,400,242342,124,24536,0,0.0,0,5,0,2024-11-23,2024-11-29,https://b.faloo.com/1454420.html
玄幻奇幻,封神：圣人师尊言我难成仙道,http://img.faloo.com/Novel/498x705/1/1552/001552927.jpg,极地萨摩王,//photo.faloo.com/default.jpg,3,180000,967,140272,385,254249,109,42747,0,0.0,0,0,0,2024-11-25,2024-11-30,https://b.faloo.com/1454764.html
玄幻奇幻,神域,http://img.faloo.com/novel/images/cover/498x705.jpg,风落萧萧,//photo.faloo.com/default.jpg,1,40000,335,148910,422,332957,182,37109,0,0.0,0,0,0,2024-05-05,2024-12-05,https://b.faloo.com/1413021.html
玄幻奇幻,开局被追杀我靠加点逆天崛起,http://img.faloo.com/Novel/498x705/1/1552/001552951.jpg,佛额呢,//photo.faloo.com/default.jpg,1,30000,1163,148899,397,267087,109,34870,0,0.0,0,0,0,2024-11-25,2024-12-01,https://b.faloo.com/1454853.html
玄幻奇幻,寻路艰难,http://img.faloo.com/Novel/498x705/1/1550/001550502.jpg,云海幻奚,http://photo.faloo.com/160x120/0/897/897203.jpg,1,40000,63,146883,1425,995254,372,35649,0,0.0,0,0,0,2024-10-11,2024-11-30,https://b.faloo.com/1447013.html
玄幻奇幻,此刻，全球进入御兽时代,http://img.faloo.com/Novel/498x705/1/1552/001552860.jpg,云卷1,//photo.faloo.com/default.jpg,2,240000,14,148224,595,253064,457,99483,0,100.0,3,0,10,2024-11-26,2024-12-07,https://b.faloo.com/1454918.html
玄幻奇幻,洪荒：闭关亿万年，封神我出关了,http://img.faloo.com/Novel/498x705/1/1108/001108553.jpg,德华的寂寞,//photo.faloo.com/default.jpg,3,3310000,282,148365,2010,5946086,2165,2379971,0,0.0,0,0,0,2024-03-23,2024-12-07,https://b.faloo.com/1402668.html
玄幻奇幻,黑神话：万倍增幅，加入聊天群,http://img.faloo.com/Novel/498x705/1/1554/001554232.jpg,挚爱四妹,http://photo.faloo.com/160x120/0/902/902178.jpg,1,60000,92,150735,491,205402,553,63142,0,100.0,1,0,9.8,2024-11-28,2024-12-07,https://b.faloo.com/1455273.html
玄幻奇幻,四合院副厂长：送棒梗一家上西天,http://img.faloo.com/Novel/498x705/1/1108/001108549.jpg,爱讲道理的华少,//photo.faloo.com/default.jpg,3,5170000,282,148302,2003,5634327,4452,2465459,5,0.0,0,0,7.3,2024-03-23,2024-12-07,https://b.faloo.com/1402730.html
玄幻奇幻,科技帝国霸主你管这叫社畜,http://img.faloo.com/Novel/498x705/1/1555/001555345.jpg,防己,//photo.faloo.com/default.jpg,1,110000,15,148196,543,317170,123,106504,0,0.0,0,0,0,2024-11-22,2024-12-07,https://b.faloo.com/1454371.html
玄幻奇幻,我叫林正阳,http://img.faloo.com/novel/images/cover/498x705.jpg,想长高的西兰花,//photo.faloo.com/default.jpg,1,30000,13,97302,364,206640,97,33366,0,0.0,0,0,0,2024-11-25,2024-11-28,https://b.faloo.com/1454795.html
玄幻奇幻,天启传奇：星辰之子,http://img.faloo.com/novel/images/cover/498x705.jpg,梦影流光,//photo.faloo.com/default.jpg,1,50000,12,148860,371,255251,117,45001,0,0.0,0,0,0,2024-11-25,2024-12-06,https://b.faloo.com/1454831.html
玄幻奇幻,星空战舰传奇,http://img.faloo.com/Novel/498x705/1/1552/001552683.jpg,再到枫桥,//photo.faloo.com/default.jpg,1,240000,22,147207,416,270231,110,240026,0,0.0,0,0,0,2024-11-25,2024-12-07,https://b.faloo.com/1454796.html
